Observation_id_boris,Observation.id,Subject,Behavior,Modifier_general,Modifier_specific,Behavior_type,Start_sec,Stop_sec,Duration_sec
2017-06-27_5A_r5_NB5A4_A_proofed,2017-06-27_5A_r5_NB5A4_A,SURO,feeding chicks,unidentified,obscured,POINT,1925.846,1925.846,NA
2017-06-27_5A_r5_NB5A4_A_proofed,2017-06-27_5A_r5_NB5A4_A,GRGS,stat,,,STATE,1908.6,1914.355,5.755
2017-06-27_5A_r5_NB5A4_A_proofed,2017-06-27_5A_r5_NB5A4_A,GRGS,feeding chicks,insect,unidentifiable,POINT,1908.571,1908.571,NA
2017-06-27_5A_r5_NB5A4_A_proofed,2017-06-27_5A_r5_NB5A4_A,GRGS,feeding chicks,unidentified,obscured,POINT,1712.996,1712.996,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,623.706,623.706,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,672.384,672.384,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,796.146,796.146,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,950.675,950.675,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,964.063,964.063,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1086.77,1086.77,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1095.598,1095.598,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1121.596,1121.596,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1143.322,1143.322,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1148.472,1148.472,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1238.24,1238.24,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1364.625,1364.625,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1374.32,1374.32,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,1406.441,1406.441,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,2552.337,2552.337,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,2985.433,2985.433,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,3494.429,3494.429,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,3534.437,3534.437,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,3573.517,3573.517,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,3607.012,3607.012,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,3714.827,3714.827,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head in,,,POINT,3721.609,3721.609,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,473.62,473.62,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,668.537,668.537,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,675.441,675.441,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,800.002,800.002,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,963.013,963.013,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,968.263,968.263,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1089.92,1089.92,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1116.87,1116.87,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1141.768,1141.768,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1145.388,1145.388,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1223.096,1223.096,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1242.97,1242.97,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1372.443,1372.443,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,1396.266,1396.266,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,2545.137,2545.137,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,2560.629,2560.629,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,2995.885,2995.885,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,3498.861,3498.861,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,3540.136,3540.136,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,3599.487,3599.487,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,3696.779,3696.779,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,3717.955,3717.955,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,head out,,,POINT,3759.435,3759.435,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,calling,None,,POINT,2656.713,2656.713,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,calling,None,,POINT,3474.454,3474.454,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,calling,None,,POINT,3543.23,3543.23,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,chick,calling,None,,POINT,3659.529,3659.529,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,stat,,,STATE,2469.461,2474.659,5.198
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,stat,,,STATE,3765.188,3774.61,9.422
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,feeding chicks,fruit,huckle or blueberry,POINT,3561.49,3561.49,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,feeding chicks,insect,unidentifiable,POINT,3467.905,3467.905,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,feeding chicks,insect,unidentifiable,POINT,3661.601,3661.601,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,feeding chicks,unidentified,obscured,POINT,953.977,953.977,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,SURO,feeding chicks,unidentified,obscured,POINT,3765.1,3765.1,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,stat,,,STATE,904.007,909.656,5.649
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,stat,,,STATE,1300.97,1314.583,13.613
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,stat,,,STATE,1398.8,1405.918,7.118
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,stat,,,STATE,3550.585,3611.012,60.427
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,feeding chicks,fruit,huckle or blueberry,POINT,1300.965,1300.965,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,feeding chicks,insect,unidentifiable,POINT,1978.201,1978.201,NA
2017-06-27_5A_r5_NB5A4_B_proofed,2017-06-27_5A_r5_NB5A4_B,GRGS,feeding chicks,unidentified,obscured,POINT,1398.742,1398.742,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,chick,head out,,,POINT,1288.834,1288.834,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,chick,head out,,,POINT,1365.515,1365.515,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,chick,head out,,,POINT,2669.229,2669.229,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,stat,,,STATE,962.56,977.176,14.616
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,stat,,,STATE,1243.245,1246.042,2.797
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,stat,,,STATE,2618.415,2648.944,30.529
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,feeding chicks,fruit,huckle or blueberry,POINT,2623.019,2623.019,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,feeding chicks,unidentified,obscured,POINT,963.04,963.04,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,feeding chicks,unidentified,too small,POINT,1246.043,1246.043,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,cleaning nest,,,POINT,1264.161,1264.161,NA
2017-06-27_5B_r5_NB5B5_A_proofed,2017-06-27_5B_r5_NB5B5_A,OSGR,in cavity,None,,STATE,1255.516,1265.332,9.816
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,572.07,572.07,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1082.18,1082.18,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1268.848,1268.848,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1322.303,1322.303,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1341.539,1341.539,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1423.721,1423.721,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1549.72,1549.72,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1578.143,1578.143,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1654.334,1654.334,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,1840.409,1840.409,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,2832.826,2832.826,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,2860.833,2860.833,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,2905.357,2905.357,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,2977.655,2977.655,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,chick,head out,,,POINT,3060.561,3060.561,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,stat,,,STATE,639.918,646.044,6.126
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,stat,,,STATE,796.751,803.914,7.163
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,stat,,,STATE,1466.865,1484.456,17.591
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,stat,,,STATE,1622.12,1629.025,6.905
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,stat,,,STATE,1791.469,1796.777,5.308
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,stat,,,STATE,2771,2785.882,14.882
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,None,too small,POINT,639.919,639.919,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,insect,unidentifiable,POINT,1126.426,1126.426,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,insect,unidentifiable,POINT,1889.689,1889.689,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,insect,unidentifiable,POINT,1991.19,1991.19,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,insect,unidentifiable,POINT,2155.755,2155.755,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,insect,unidentifiable,POINT,2202.301,2202.301,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,545.134,545.134,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1083.283,1083.283,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1263.564,1263.564,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1436.136,1436.136,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1467.467,1467.467,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1514.514,1514.514,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1622.222,1622.222,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1864.464,1864.464,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1917.416,1917.416,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,1965.364,1965.364,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,2061.26,2061.26,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,2517.516,2517.516,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,2633.732,2633.732,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,2712.087,2712.087,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,2770.557,2770.557,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,2842.412,2842.412,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,3098.093,3098.093,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,3331.422,3331.422,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,obscured,POINT,3825.021,3825.021,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,too small,POINT,798.982,798.982,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,too small,POINT,925.826,925.826,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,too small,POINT,1791.19,1791.19,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,too small,POINT,2329.929,2329.929,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,feeding chicks,unidentified,too small,POINT,3461.258,3461.258,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,cleaning nest,,,POINT,655.456,655.456,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,cleaning nest,,,POINT,2355.555,2355.555,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,cleaning nest,,,POINT,3861.859,3861.859,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,in cavity,None,,STATE,646.046,655.455,9.409
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,in cavity,None,,STATE,2343.642,2355.554,11.912
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR,in cavity,None,,STATE,3848.445,3861.858,13.413
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,stat,,,STATE,646.513,674.168,27.655
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,stat,,,STATE,956.854,967.066,10.212
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,stat,,,STATE,3801.166,3821.222,20.056
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,515.814,515.814,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,662.561,662.561,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,805.999,805.999,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,958.859,958.859,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,1123.521,1123.521,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,1609.609,1609.609,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,1886.586,1886.586,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,2165.464,2165.464,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,2314.814,2314.814,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,3291.186,3291.186,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,insect,unidentifiable,POINT,3800.375,3800.375,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,unidentified,too small,POINT,1256.356,1256.356,NA
2017-06-27_5B_r5_NB5B5_B_proofed,2017-06-27_5B_r5_NB5B5_B,OSGR_mate,feeding chicks,unidentified,too small,POINT,2692.258,2692.258,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,243.626,243.626,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,631.773,631.773,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,709.93,709.93,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,748.278,748.278,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1043.117,1043.117,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1091.812,1091.812,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1203.542,1203.542,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1507.394,1507.394,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1583.662,1583.662,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1609.644,1609.644,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1703.043,1703.043,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1843.116,1843.116,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1923.474,1923.474,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1942.102,1942.102,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,chick,head out,,,POINT,1983.276,1983.276,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,fruit,huckle or blueberry,POINT,1537.536,1537.536,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,insect,unidentifiable,POINT,2204.474,2204.474,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,375.677,375.677,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,507.208,507.208,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,602.503,602.503,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,799.9,799.9,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,1401.501,1401.501,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,1741.541,1741.541,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,1900.779,1900.779,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,1927.426,1927.426,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,feeding chicks,unidentified,obscured,POINT,2017.526,2017.526,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,cleaning nest,,,POINT,390.993,390.993,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,cleaning nest,,,POINT,1419.52,1419.52,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,cleaning nest,,,POINT,1559.46,1559.46,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,cleaning nest,,,POINT,1766.467,1766.467,NA
2017-06-27_5B_r5_NB5B5_C_proofed,2017-06-27_5B_r5_NB5B5_C,OSGR,in cavity,None,,STATE,381.182,390.992,9.81
